N,extraction,value
100,2142,1.18797
1,2143,0.77575
2,2143,0.503361
10,2143,0.750739
100,2143,0.873484
1,2144,0.282982
2,2144,0.607994
10,2144,1.20643
100,2144,1.08842
1,2145,0.168604
2,2145,0.563884
10,2145,1.2161
100,2145,0.892577
1,2146,1.67718
2,2146,0.958337
10,2146,1.45503
100,2146,1.1779
1,2147,0.393404
2,2147,1.39388
10,2147,1.15232
100,2147,0.924495
1,2148,0.419279
2,2148,1.33563
10,2148,1.77776
100,2148,1.09633
1,2149,1.26542
2,2149,0.968323
10,2149,0.97836
100,2149,0.978382
1,2150,0.512652
2,2150,0.465609
10,2150,0.817033
100,2150,0.837568
1,2151,1.02506
2,2151,0.724107
10,2151,1.23064
100,2151,0.959471
1,2152,0.070919
2,2152,0.608653
10,2152,0.754818
100,2152,1.01699
1,2153,1.29043
2,2153,2.51338
10,2153,1.05476
100,2153,0.980053
1,2154,0.953024
2,2154,2.2244
10,2154,1.43513
100,2154,1.0824
1,2155,1.85229
2,2155,1.51193
10,2155,0.749689
100,2155,1.01053
1,2156,2.50907
2,2156,1.64416
10,2156,1.07863
100,2156,1.06701
1,2157,0.329625
2,2157,0.320822
10,2157,1.19576
100,2157,0.941011
1,2158,1.00056
2,2158,0.63727
10,2158,0.766674
100,2158,0.884229
1,2159,0.151794
2,2159,2.85411
10,2159,1.27257
100,2159,1.12002
1,2160,0.0855488
2,2160,0.39315
10,2160,1.07127
100,2160,0.847692
1,2161,5.16198
2,2161,2.61449
10,2161,1.38947
100,2161,0.942944
1,2162,2.47262
2,2162,1.43385
10,2162,0.939442
100,2162,1.01556
1,2163,1.48041
2,2163,0.943937
10,2163,0.487437
100,2163,1.03093
1,2164,0.67516
2,2164,0.378578
10,2164,0.802282
100,2164,0.925373
1,2165,2.31627
2,2165,1.4756
10,2165,0.943101
100,2165,0.997924
1,2166,0.00564798
2,2166,0.116045
10,2166,0.683149
100,2166,0.982498
1,2167,1.13349
2,2167,0.856118
10,2167,0.872293
100,2167,0.875854
1,2168,0.462451
2,2168,0.96519
10,2168,1.66121
100,2168,0.993441
1,2169,2.20391
2,2169,1.34356
10,2169,1.51124
100,2169,1.19885
1,2170,1.73079
2,2170,2.0535
10,2170,1.16823
100,2170,1.12019
1,2171,1.11995
2,2171,1.50427
10,2171,0.72085
100,2171,0.881839
1,2172,0.336855
2,2172,0.216757
10,2172,1.09827
100,2172,0.864278
1,2173,0.972586
2,2173,0.735264
10,2173,0.765889
100,2173,1.01287
1,2174,0.627254
2,2174,0.500564
10,2174,0.425433
100,2174,0.984162
1,2175,0.133437
2,2175,0.464027
10,2175,1.32544
100,2175,1.01416
1,2176,1.18448
2,2176,0.640409
10,2176,0.63321
100,2176,1.05273
1,2177,3.22046
2,2177,1.70104
10,2177,1.30054
100,2177,1.07406
1,2178,0.71427
2,2178,0.604606
10,2178,1.3881
100,2178,1.14178
1,2179,0.128823
2,2179,0.124628
10,2179,0.778405
100,2179,1.06573
1,2180,4.54772
2,2180,2.49825
10,2180,1.70617
100,2180,1.07979
1,2181,2.1978
2,2181,1.31229
10,2181,1.78484
100,2181,1.21779
1,2182,1.64861
2,2182,2.90294
10,2182,1.78033
100,2182,1.22407
1,2183,0.160202
2,2183,0.297228
10,2183,0.620474
100,2183,1.04624
1,2184,0.0559584
2,2184,0.43752
10,2184,0.811301
100,2184,0.891574
1,2185,2.81561
2,2185,2.8577
10,2185,1.21985
100,2185,0.953788
1,2186,1.53026
2,2186,0.802445
10,2186,1.14037
100,2186,1.21123
1,2187,0.306547
2,2187,0.449911
10,2187,0.622859
100,2187,0.903198
1,2188,0.368335
2,2188,0.460755
10,2188,0.73338
100,2188,0.875686
1,2189,0.123004
2,2189,0.189836
10,2189,0.869838
100,2189,1.0062
1,2190,0.270832
2,2190,0.518254
10,2190,1.02989
100,2190,0.905745
1,2191,1.47598
2,2191,1.19565
10,2191,0.996573
100,2191,1.1429
1,2192,0.294088
2,2192,0.324763
10,2192,0.635666
100,2192,1.0378
1,2193,0.374432
2,2193,0.245807
10,2193,0.972438
100,2193,1.00469
1,2194,1.02278
2,2194,0.789693
10,2194,0.839623
100,2194,0.993178
1,2195,0.497163
2,2195,0.341281
10,2195,0.828968
100,2195,0.994416
1,2196,0.761199
2,2196,0.456007
10,2196,0.551762
100,2196,0.841984
1,2197,0.280564
2,2197,0.171464
10,2197,0.757648
100,2197,1.1216
1,2198,2.742
2,2198,2.04406
10,2198,1.54183
100,2198,0.975398
1,2199,2.7967
2,2199,1.59092
10,2199,1.27368
100,2199,1.06425
1,2200,0.623349
2,2200,0.332487
10,2200,1.50606
100,2200,0.920654
1,2201,2.03667
2,2201,1.34091
10,2201,1.39999
100,2201,1.21546
1,2202,1.80292
2,2202,1.45956
10,2202,1.02469
100,2202,0.953207
1,2203,0.68066
2,2203,0.42722
10,2203,0.97766
100,2203,1.12509
1,2204,0.106359
2,2204,0.195426
10,2204,0.737101
100,2204,1.06931
1,2205,0.370658
2,2205,0.623817
10,2205,1.53953
100,2205,1.06788
1,2206,0.968832
2,2206,0.738086
10,2206,1.43946
100,2206,1.17263
1,2207,0.0798835
2,2207,0.283276
10,2207,0.877461
100,2207,0.819659
1,2208,1.50457
2,2208,1.31739
10,2208,0.986127
100,2208,1.04408
1,2209,0.325203
2,2209,1.0673
10,2209,0.955
100,2209,1.04161
1,2210,0.580114
2,2210,0.490764
10,2210,0.987095
100,2210,0.944789
1,2211,1.73238
2,2211,1.14206
10,2211,0.676898
100,2211,1.01038
1,2212,0.172142
2,2212,1.44194
10,2212,0.947671
100,2212,1.0249
1,2213,7.13961
2,2213,4.36633
10,2213,1.55329
100,2213,0.983905
1,2214,0.115827
2,2214,1.1824
10,2214,1.22519
100,2214,1.01812
1,2215,1.06632
2,2215,0.572531
10,2215,0.615813
100,2215,1.11376
1,2216,1.5291
2,2216,1.64271
10,2216,1.29877
100,2216,1.0783
1,2217,1.01563
2,2217,0.892353
10,2217,1.32346
100,2217,0.939229
1,2218,0.52493
2,2218,1.04327
10,2218,1.01266
100,2218,1.0737
1,2219,0.614816
2,2219,0.840876
10,2219,1.45665
100,2219,1.01053
1,2220,0.130105
2,2220,0.313409
10,2220,0.988855
100,2220,0.877368
1,2221,0.245917
2,2221,0.496746
10,2221,0.779067
100,2221,1.01661
1,2222,2.13375
2,2222,1.78647
10,2222,0.822877
100,2222,0.9488
1,2223,1.40267
2,2223,1.21013
10,2223,1.2273
100,2223,1.24884
1,2224,0.126692
2,2224,0.318733
10,2224,0.893116
100,2224,0.999498
1,2225,0.0505966
2,2225,0.040073
10,2225,0.884745
100,2225,0.9835
1,2226,0.146396
2,2226,1.09201
10,2226,0.888138
100,2226,1.01962
1,2227,2.0394
2,2227,1.81973
10,2227,0.893613
100,2227,0.932519
1,2228,0.279325
2,2228,0.382755
10,2228,1.35679
100,2228,1.12322
1,2229,1.05046
2,2229,2.91799
10,2229,1.75678
100,2229,1.03933
1,2230,1.02451
2,2230,0.654269
10,2230,0.83939
100,2230,0.923986
1,2231,0.967041
2,2231,1.44089
10,2231,1.30428
100,2231,1.13037
1,2232,0.0399603
2,2232,0.104047
10,2232,0.706087
100,2232,1.02778
1,2233,0.188462
2,2233,0.382739
10,2233,0.778503
100,2233,1.00542
1,2234,0.0258674
2,2234,0.251581
10,2234,0.432602
100,2234,1.13866
1,2235,0.64225
2,2235,0.786734
10,2235,1.67747
100,2235,1.02618
1,2236,0.187375
2,2236,0.925885
10,2236,0.706009
100,2236,0.984031
1,2237,0.388007
2,2237,0.419898
10,2237,0.655724
100,2237,0.813328
1,2238,2.10752
2,2238,2.05545
10,2238,0.856379
100,2238,0.884048
1,2239,0.26559
2,2239,0.579115
10,2239,0.850209
100,2239,1.0108
1,2240,3.70989
2,2240,2.00917
10,2240,1.25923
100,2240,1.01081
1,2241,1.54952
2,2241,0.840528
10,2241,0.764109
100,2241,0.946731
1,2242,0.0478453
2,2242,0.601404
10,2242,1.13644
100,2242,1.09086
1,2243,0.227734
2,2243,0.23147
10,2243,1.22856
100,2243,1.21644
1,2244,0.713236
2,2244,0.50723
10,2244,1.08544
100,2244,1.04838
1,2245,0.176808
2,2245,0.28782
10,2245,0.820978
100,2245,0.910614
1,2246,0.569565
2,2246,2.03457
10,2246,1.14227
100,2246,0.970695
1,2247,2.03666
2,2247,1.2578
10,2247,0.697859
100,2247,0.939724
1,2248,0.105214
2,2248,1.1215
10,2248,0.617468
100,2248,1.05541
1,2249,0.454036
2,2249,0.363656
10,2249,0.823244
100,2249,0.912591
1,2250,0.357724
2,2250,0.334846
10,2250,0.801036
100,2250,1.15554
1,2251,0.0700605
2,2251,0.599623
10,2251,0.890384
100,2251,0.789834
1,2252,0.492268
2,2252,0.682903
10,2252,0.47815
100,2252,1.02767
1,2253,0.839864
2,2253,0.948623
10,2253,0.835778
100,2253,1.01642
1,2254,0.0625523
2,2254,0.218908
10,2254,1.03976
100,2254,1.10286
1,2255,1.08199
2,2255,2.29813
10,2255,1.76007
100,2255,1.08016
1,2256,2.17738
2,2256,1.68058
10,2256,1.32924
100,2256,0.941227
1,2257,0.966331
2,2257,0.66206
10,2257,0.703747
100,2257,0.804248
1,2258,0.87184
2,2258,0.607488
10,2258,0.625579
100,2258,0.846882
1,2259,1.2479
2,2259,1.05147
10,2259,0.733035
100,2259,0.866611
1,2260,0.0191892
2,2260,0.306268
10,2260,1.22817
100,2260,0.929527
1,2261,3.37816
2,2261,2.36274
10,2261,1.41831
100,2261,0.888026
1,2262,4.16546
2,2262,2.54954
10,2262,1.28534
100,2262,1.07761
1,2263,0.17447
2,2263,1.18095
10,2263,1.64124
100,2263,0.985901
1,2264,1.12534
2,2264,0.900655
10,2264,0.810974
100,2264,0.920121
1,2265,0.0808939
2,2265,0.723235
10,2265,0.683027
100,2265,0.911074
1,2266,2.81254
2,2266,1.49114
10,2266,1.04397
100,2266,0.888114
1,2267,4.37507
2,2267,2.56882
10,2267,1.50722
100,2267,0.8499
1,2268,0.299388
2,2268,1.33876
10,2268,0.835131
100,2268,0.979389
1,2269,0.466003
2,2269,0.344269
10,2269,0.65448
100,2269,1.02132
1,2270,0.633998
2,2270,0.362784
10,2270,0.673619
100,2270,0.911997
1,2271,2.31371
2,2271,1.15947
10,2271,1.28201
100,2271,1.04376
1,2272,0.265817
2,2272,0.785621
10,2272,0.961745
100,2272,0.886677
1,2273,1.01812
2,2273,0.847552
10,2273,0.912868
100,2273,1.00898
1,2274,0.278832
2,2274,0.177487
10,2274,0.654505
100,2274,1.10908
1,2275,0.698812
2,2275,1.17412
10,2275,1.02085
100,2275,0.961767
1,2276,0.192178
2,2276,1.69529
10,2276,0.967792
100,2276,1.02503
1,2277,3.21088
2,2277,1.86489
10,2277,1.42714
100,2277,1.11339
1,2278,0.476539
2,2278,0.27798
10,2278,1.2502
100,2278,1.02196
1,2279,3.30828
2,2279,1.70718
10,2279,1.33566
100,2279,1.01273
1,2280,0.382482
2,2280,0.237086
10,2280,0.867751
100,2280,0.954873
1,2281,0.147618
2,2281,0.430037
10,2281,0.850062
100,2281,1.01063
1,2282,1.35063
2,2282,1.15582
10,2282,0.762597
100,2282,1.0213
1,2283,0.219131
2,2283,1.02508
10,2283,1.26625
100,2283,0.923876
1,2284,0.930428
2,2284,0.522522
10,2284,1.19315
100,2284,0.956362
1,2285,0.956462
2,2285,0.508021
10,2285,0.609902
100,2285,1.24486
1,2286,1.34074
2,2286,1.06224
10,2286,0.700114
100,2286,0.888569
1,2287,0.762843
2,2287,0.654435
10,2287,0.549105
100,2287,1.15771
1,2288,0.272584
2,2288,0.155252
10,2288,0.862935
100,2288,0.920193
1,2289,2.36262
2,2289,1.41605
10,2289,1.12223
100,2289,1.03329
1,2290,0.98058
2,2290,0.664093
10,2290,0.894004
100,2290,1.04034
1,2291,2.25851
2,2291,1.99014
10,2291,0.886062
100,2291,0.936382
1,2292,1.28443
2,2292,1.97116
10,2292,1.04788
100,2292,0.972497
1,2293,0.709664
2,2293,1.04979
10,2293,0.981818
100,2293,0.980644
1,2294,0.352546
2,2294,0.729225
10,2294,1.07946
100,2294,1.00287
1,2295,0.631568
2,2295,0.455269
10,2295,0.745775
100,2295,0.890758
1,2296,0.545926
2,2296,0.527574
10,2296,0.633946
100,2296,1.0086
1,2297,0.411728
2,2297,1.109
10,2297,0.979743
100,2297,0.9147
1,2298,0.899447
2,2298,0.50172
10,2298,1.38048
100,2298,1.07986
1,2299,2.08918
2,2299,1.19292
10,2299,0.899598
100,2299,0.99034
1,2300,0.9065
2,2300,0.953045
10,2300,0.769245
100,2300,0.985755
1,2301,1.0389
2,2301,0.896285
10,2301,1.20189
100,2301,0.896732
1,2302,0.0965893
2,2302,0.310177
10,2302,0.657998
100,2302,1.04407
1,2303,1.93713
2,2303,1.25863
10,2303,0.692979
100,2303,0.968149
1,2304,3.40415
2,2304,2.89691
10,2304,1.60083
100,2304,1.02036
1,2305,0.594533
2,2305,0.532683
10,2305,0.386024
100,2305,0.95644
1,2306,0.530997
2,2306,0.309665
10,2306,0.675067
100,2306,0.933226
1,2307,0.561662
2,2307,0.653414
10,2307,1.10157
100,2307,1.04386
1,2308,1.39271
2,2308,1.17705
10,2308,0.638975
100,2308,1.1381
1,2309,0.585161
2,2309,0.595209
10,2309,0.7305
100,2309,1.00972
1,2310,0.00951167
2,2310,0.0298881
10,2310,0.612276
100,2310,1.02472
1,2311,0.867733
2,2311,0.453544
10,2311,0.842659
100,2311,0.913961
1,2312,0.247859
2,2312,0.873773
10,2312,1.44801
100,2312,1.06724
1,2313,0.578456
2,2313,1.03188
10,2313,0.692388
100,2313,1.12653
1,2314,0.650343
2,2314,1.58576
10,2314,0.986441
100,2314,1.05367
1,2315,0.549794
2,2315,0.568211
10,2315,0.981739
100,2315,0.976715
1,2316,1.34138
2,2316,0.695159
10,2316,0.881798
100,2316,1.10245
1,2317,0.326668
2,2317,0.252818
10,2317,0.364177
100,2317,0.951379
1,2318,0.426936
2,2318,0.973196
10,2318,0.783845
100,2318,1.11661
1,2319,2.13456
2,2319,1.83566
10,2319,1.48918
100,2319,1.11682
1,2320,0.392054
2,2320,0.34324
10,2320,0.976852
100,2320,0.955627
1,2321,0.301033
2,2321,0.702842
10,2321,0.918532
100,2321,1.15055
1,2322,0.480938
2,2322,0.541475
10,2322,0.715844
100,2322,0.981591
1,2323,1.97466
2,2323,1.8691
10,2323,1.01724
100,2323,0.988002
1,2324,1.16926
2,2324,0.842842
10,2324,1.09072
100,2324,0.992825
1,2325,0.0644502
2,2325,0.320464
10,2325,0.695565
100,2325,0.867437
1,2326,0.476179
2,2326,0.384017
10,2326,0.571178
100,2326,0.931651
1,2327,2.54233
2,2327,1.88418
10,2327,0.730812
100,2327,0.972678
1,2328,1.56842
2,2328,0.892749
10,2328,1.42244
100,2328,1.13311
1,2329,0.186351
2,2329,0.157879
10,2329,0.972001
100,2329,0.934424
1,2330,0.632701
2,2330,0.475646
10,2330,0.496462
100,2330,0.992773
1,2331,0.599609
2,2331,0.329948
10,2331,0.714368
100,2331,1.06224
1,2332,2.14735
2,2332,1.09835
10,2332,1.00469
100,2332,1.08481
1,2333,1.58505
2,2333,1.50442
10,2333,0.750921
100,2333,0.917851
1,2334,2.4442
2,2334,1.29587
10,2334,0.782829
100,2334,1.15233
1,2335,0.418329
2,2335,0.7703
10,2335,0.946882
100,2335,1.36868
1,2336,0.061322
2,2336,0.505413
10,2336,0.82977
100,2336,1.02546
1,2337,0.359652
2,2337,0.276919
10,2337,1.21464
100,2337,0.886664
1,2338,0.516488
2,2338,0.419811
10,2338,0.680238
100,2338,0.847338
1,2339,0.177072
2,2339,0.595741
10,2339,0.723924
100,2339,0.896205
1,2340,0.367793
2,2340,0.966724
10,2340,1.34004
100,2340,1.0164
1,2341,0.141153
2,2341,1.11009
10,2341,1.14245
100,2341,1.10392
1,2342,1.9642
2,2342,1.56998
10,2342,1.1793
100,2342,1.15197
1,2343,1.77804
2,2343,2.5767
10,2343,1.30692
100,2343,0.965594
1,2344,0.0577033
2,2344,0.173561
10,2344,0.634779
100,2344,0.915751
1,2345,0.253851
2,2345,0.404104
10,2345,1.04305
100,2345,1.05022
1,2346,1.31035
2,2346,0.782057
10,2346,1.21778
100,2346,1.02904
1,2347,1.56622
2,2347,1.48907
10,2347,0.849829
100,2347,0.96893
1,2348,0.25125
2,2348,0.423335
10,2348,1.18064
100,2348,1.0138
1,2349,2.88003
2,2349,1.66413
10,2349,0.934474
100,2349,0.867221
1,2350,1.55867
2,2350,0.973834
10,2350,1.06005
100,2350,0.985473
1,2351,1.15158
2,2351,1.45101
10,2351,0.767596
100,2351,1.04358
1,2352,1.43628
2,2352,0.794259
10,2352,0.71291
100,2352,1.02574
1,2353,0.697826
2,2353,0.770176
10,2353,0.889955
100,2353,0.894914
1,2354,0.57552
2,2354,0.472096
10,2354,0.462498
100,2354,0.797271
1,2355,0.738631
2,2355,1.33946
10,2355,0.868675
100,2355,0.843473
1,2356,1.27132
2,2356,0.897615
10,2356,0.761865
100,2356,0.887563
1,2357,2.14229
2,2357,1.17308
10,2357,1.24238
100,2357,0.914154
1,2358,0.689954
2,2358,0.424452
10,2358,0.686617
100,2358,0.894958
1,2359,0.454387
2,2359,0.243907
10,2359,0.881068
100,2359,0.847523
1,2360,1.48607
2,2360,0.833582
10,2360,1.12268
100,2360,0.928732
1,2361,0.305046
2,2361,2.12149
10,2361,0.72595
100,2361,0.748596
1,2362,0.732203
2,2362,0.98913
10,2362,0.92987
100,2362,1.15563
1,2363,0.675569
2,2363,0.443642
10,2363,0.602845
100,2363,1.06045
1,2364,0.341421
2,2364,0.274787
10,2364,1.27247
100,2364,0.997894
1,2365,2.82077
2,2365,1.56359
10,2365,1.03539
100,2365,1.03148
1,2366,0.841211
2,2366,0.826622
10,2366,0.785717
100,2366,1.01455
1,2367,0.0747768
2,2367,0.341808
10,2367,0.703555
100,2367,1.17688
1,2368,1.99687
2,2368,1.48399
10,2368,0.86372
100,2368,0.93364
1,2369,1.40754
2,2369,0.858233
10,2369,0.744418
100,2369,0.903579
1,2370,0.770083
2,2370,0.480813
10,2370,0.620625
100,2370,1.01845
1,2371,0.426286
2,2371,0.458649
10,2371,0.710187
100,2371,0.977394
1,2372,0.477283
2,2372,0.240497
10,2372,0.611354
100,2372,1.09506
1,2373,0.0141756
2,2373,0.0246691
10,2373,0.401073
100,2373,0.90917
1,2374,2.70207
2,2374,2.09882
10,2374,1.09433
100,2374,0.999958
1,2375,0.351597
2,2375,0.662725
10,2375,0.878019
100,2375,1.10693
1,2376,0.792565
2,2376,1.1568
10,2376,1.15559
100,2376,0.904819
1,2377,2.4548
2,2377,2.1096
10,2377,0.817292
100,2377,0.872599
1,2378,0.203348
2,2378,0.500277
10,2378,1.25439
100,2378,0.801707
1,2379,1.689
2,2379,0.851321
10,2379,0.982808
100,2379,1.08574
1,2380,3.21987
2,2380,1.80833
10,2380,0.978483
100,2380,1.18355
1,2381,0.629097
2,2381,0.319178
10,2381,0.674741
100,2381,1.10142
1,2382,0.570695
2,2382,0.567412
10,2382,0.860085
100,2382,1.00027
1,2383,0.490269
2,2383,0.407454
10,2383,1.44398
100,2383,0.987369
1,2384,1.01946
2,2384,0.816274
10,2384,0.870286
100,2384,0.84055
1,2385,2.55346
2,2385,1.55968
10,2385,1.57975
100,2385,0.876105
1,2386,1.87163
2,2386,1.16876
10,2386,0.910291
100,2386,1.12469
1,2387,0.300583
2,2387,0.221637
10,2387,0.691669
100,2387,0.99296
1,2388,0.0880065
2,2388,0.344677
10,2388,0.76648
100,2388,0.99989
1,2389,1.17627
2,2389,0.796874
10,2389,1.42807
100,2389,0.988486
1,2390,0.499565
2,2390,0.306552
10,2390,0.961623
100,2390,1.11671
1,2391,0.121456
2,2391,1.52876
10,2391,1.09445
100,2391,0.94211
1,2392,1.72191
2,2392,1.27756
10,2392,1.07421
100,2392,0.953547
1,2393,1.48088
2,2393,1.45539
10,2393,1.14366
100,2393,0.960574
1,2394,0.180517
2,2394,0.362794
10,2394,1.2145
100,2394,0.909035
1,2395,0.280871
2,2395,1.17693
10,2395,1.40202
100,2395,0.979422
1,2396,0.601471
2,2396,0.327522
10,2396,1.05848
100,2396,0.915524
1,2397,1.11557
2,2397,0.802611
10,2397,1.19698
100,2397,0.940817
1,2398,0.178557
2,2398,1.31163
10,2398,0.635031
100,2398,1.19023
1,2399,0.259089
2,2399,0.477662
10,2399,0.72574
100,2399,1.00197
1,2400,0.226243
2,2400,0.683016
10,2400,0.748104
100,2400,1.00821
1,2401,1.77949
2,2401,2.9292
10,2401,1.3363
100,2401,0.928194
1,2402,0.919087
2,2402,0.619737
10,2402,0.942151
100,2402,1.19657
1,2403,0.104783
2,2403,2.35288
10,2403,0.830265
100,2403,1.08544
1,2404,3.57552
2,2404,2.47825
10,2404,0.898605
100,2404,1.02223
1,2405,0.792855
2,2405,0.552899
10,2405,0.832964
100,2405,0.929728
1,2406,1.20694
2,2406,0.625719
10,2406,1.2689
100,2406,0.856452
1,2407,0.0256045
2,2407,0.644327
10,2407,0.676315
100,2407,1.0298
1,2408,2.13612
2,2408,1.53452
10,2408,1.56105
100,2408,1.11215
1,2409,0.510461
2,2409,0.44436
10,2409,0.927079
100,2409,1.10174
1,2410,5.24762
2,2410,3.69529
10,2410,1.31447
100,2410,1.13101
1,2411,0.649861
2,2411,0.597668
10,2411,1.18746
100,2411,0.899395
1,2412,0.392047
2,2412,0.749693
10,2412,1.0947
100,2412,0.900379
1,2413,0.188999
2,2413,0.380694
10,2413,0.790328
100,2413,0.988133
1,2414,0.13051
2,2414,0.27384
10,2414,1.07728
100,2414,0.976346
1,2415,2.39564
2,2415,2.1101
10,2415,1.27531
100,2415,0.929814
1,2416,0.715806
2,2416,1.74579
10,2416,1.73365
100,2416,1.04378
1,2417,0.32498
2,2417,0.597567
10,2417,1.04753
100,2417,1.07223
1,2418,0.139278
2,2418,0.135787
10,2418,0.901613
100,2418,1.04496
1,2419,2.56501
2,2419,2.25026
10,2419,1.26177
100,2419,1.12097
1,2420,0.74006
2,2420,0.376659
10,2420,0.768293
100,2420,1.20544
1,2421,1.14206
2,2421,0.700999
10,2421,0.65157
100,2421,1.1164
1,2422,0.313962
2,2422,1.139
10,2422,1.7214
100,2422,1.10715
1,2423,3.04237
2,2423,1.59773
10,2423,0.993802
100,2423,0.904486
1,2424,1.94646
2,2424,1.4541
10,2424,1.5658
100,2424,1.02295
1,2425,0.391728
2,2425,0.948747
10,2425,0.690146
100,2425,1.02157
1,2426,0.351915
2,2426,0.405319
10,2426,0.801693
100,2426,1.02601
1,2427,0.560595
2,2427,0.457217
10,2427,1.52131
100,2427,1.08138
1,2428,0.650194
2,2428,0.796539
10,2428,0.786702
100,2428,0.994873
1,2429,0.0505435
2,2429,0.316364
10,2429,1.9083
100,2429,1.09415
1,2430,0.315697
2,2430,0.435803
10,2430,0.603885
100,2430,0.801781
1,2431,0.617985
2,2431,0.652049
10,2431,1.13256
100,2431,0.807642
1,2432,0.453122
2,2432,0.578271
10,2432,0.880159
100,2432,0.869702
1,2433,0.022727
2,2433,0.517903
10,2433,1.21245
100,2433,1.09494
1,2434,1.91485
2,2434,0.977487
10,2434,1.01327
100,2434,0.965012
1,2435,0.00363709
2,2435,0.49198
10,2435,0.448253
100,2435,1.14761
1,2436,0.818503
2,2436,0.743712
10,2436,0.760483
100,2436,1.11172
1,2437,1.07202
2,2437,1.60454
10,2437,0.977391
100,2437,1.06976
1,2438,0.109999
2,2438,0.169201
10,2438,0.894044
100,2438,1.10328
1,2439,0.766311
2,2439,1.6982
10,2439,0.960717
100,2439,0.893489
1,2440,1.26281
2,2440,1.9938
10,2440,2.05512
100,2440,1.01857
1,2441,0.04154
2,2441,0.123018
10,2441,1.09543
100,2441,0.79308
1,2442,1.54476
2,2442,0.871553
10,2442,0.876903
100,2442,1.00465
1,2443,0.261665
2,2443,0.21251
10,2443,0.848496
100,2443,0.864384
1,2444,0.169595
2,2444,0.364792
10,2444,0.532355
100,2444,0.836573
1,2445,1.91617
2,2445,2.347
10,2445,1.61383
100,2445,1.20072
1,2446,0.174104
2,2446,0.233668
10,2446,0.763824
100,2446,1.18474
1,2447,1.00187
2,2447,0.600536
10,2447,0.844768
100,2447,1.09271
1,2448,0.515354
2,2448,0.421535
10,2448,0.803461
100,2448,0.899627
1,2449,1.58399
2,2449,0.976888
10,2449,1.32179
100,2449,0.989979
1,2450,0.329333
2,2450,0.170174
10,2450,0.910342
100,2450,0.886585
1,2451,1.77865
2,2451,0.99484
10,2451,1.31116
100,2451,1.0281
1,2452,0.279309
2,2452,0.525438
10,2452,0.51848
100,2452,0.972747
1,2453,0.714795
2,2453,0.430609
10,2453,1.0141
100,2453,0.837638
1,2454,1.61992
2,2454,0.861715
10,2454,1.36268
100,2454,1.09877
1,2455,0.140388
2,2455,0.234416
10,2455,0.812668
100,2455,0.956849
1,2456,0.319262
2,2456,0.521639
10,2456,0.525732
100,2456,0.958057
1,2457,0.0115102
2,2457,0.197129
10,2457,0.878246
100,2457,1.04421
1,2458,0.317706
2,2458,0.501259
10,2458,0.951887
100,2458,1.07141
1,2459,0.260829
2,2459,0.614684
10,2459,0.615972
100,2459,1.0363
1,2460,2.86039
2,2460,2.23815
10,2460,1.33809
100,2460,1.01943
1,2461,0.913719
2,2461,1.07159
10,2461,0.948407
100,2461,1.10945
1,2462,2.69604
2,2462,1.51371
10,2462,1.01061
100,2462,0.993453
1,2463,2.20276
2,2463,1.15129
10,2463,0.547523
100,2463,0.890637
1,2464,0.115207
2,2464,0.816469
10,2464,1.07963
100,2464,0.85228
1,2465,0.342368
2,2465,0.522262
10,2465,0.965397
100,2465,0.96448
1,2466,0.0174573
2,2466,1.17229
10,2466,0.987646
100,2466,1.02444
1,2467,0.119228
2,2467,0.35206
10,2467,0.641002
100,2467,0.805971
1,2468,0.0864086
2,2468,0.570236
10,2468,0.495782
100,2468,0.893004
1,2469,1.34494
2,2469,0.752411
10,2469,0.929686
100,2469,1.06437
1,2470,0.803137
2,2470,1.77997
10,2470,1.07833
100,2470,1.12582
1,2471,1.67606
2,2471,1.99387
10,2471,0.948988
100,2471,0.997127
1,2472,0.197473
2,2472,1.51983
10,2472,1.52152
100,2472,0.927167
1,2473,1.09394
2,2473,1.16268
10,2473,0.658814
100,2473,1.08586
1,2474,1.0573
2,2474,0.756325
10,2474,1.0103
100,2474,0.850295
1,2475,4.88009
2,2475,2.65302
10,2475,1.41919
100,2475,1.00054
1,2476,1.44708
2,2476,1.09886
10,2476,0.846742
100,2476,1.15592
1,2477,1.47244
2,2477,1.49498
10,2477,1.02091
100,2477,0.901147
1,2478,0.391102
2,2478,0.404153
10,2478,0.468923
100,2478,1.08374
1,2479,0.532657
2,2479,1.68564
10,2479,0.730953
100,2479,1.04611
1,2480,1.64527
2,2480,0.905288
10,2480,1.27808
100,2480,1.02345
1,2481,0.186088
2,2481,1.144
10,2481,1.60939
100,2481,0.940215
1,2482,1.4187
2,2482,1.00865
10,2482,0.648751
100,2482,0.964532
1,2483,1.4741
2,2483,0.895403
10,2483,1.04056
100,2483,0.921517
1,2484,2.57016
2,2484,1.57542
10,2484,0.797621
100,2484,0.856595
1,2485,0.371381
2,2485,0.379205
10,2485,1.01291
100,2485,0.893992
1,2486,0.144791
2,2486,0.405324
10,2486,0.916844
100,2486,0.977163
