N,extraction,value
2,2990,0.105646
10,2990,0.295889
100,2990,0.489811
1,2991,0.847727
2,2991,0.703939
10,2991,0.42662
100,2991,0.534039
1,2992,0.00359242
2,2992,0.499258
10,2992,0.576156
100,2992,0.514499
1,2993,0.281208
2,2993,0.256729
10,2993,0.309735
100,2993,0.503031
1,2994,0.805972
2,2994,0.458732
10,2994,0.550552
100,2994,0.488342
1,2995,0.173837
2,2995,0.29208
10,2995,0.556365
100,2995,0.513486
1,2996,0.473714
2,2996,0.298646
10,2996,0.498614
100,2996,0.472814
1,2997,0.148141
2,2997,0.291008
10,2997,0.545618
100,2997,0.484958
1,2998,0.106271
2,2998,0.13467
10,2998,0.351414
100,2998,0.508405
1,2999,0.00323729
2,2999,0.498421
10,2999,0.351794
100,2999,0.496225
1,3000,0.0999631
2,3000,0.174398
10,3000,0.469112
100,3000,0.456518
1,3001,0.617484
2,3001,0.569417
10,3001,0.527411
100,3001,0.505141
1,3002,0.999834
2,3002,0.96912
10,3002,0.579447
100,3002,0.527284
1,3003,0.999566
2,3003,0.676526
10,3003,0.547159
100,3003,0.514434
1,3004,0.999965
2,3004,0.626525
10,3004,0.67716
100,3004,0.56333
1,3005,0.488019
2,3005,0.577887
10,3005,0.412798
100,3005,0.503431
1,3006,0.0922117
2,3006,0.484351
10,3006,0.584361
100,3006,0.49948
1,3007,0.0991908
2,3007,0.146355
10,3007,0.518986
100,3007,0.495731
1,3008,0.863388
2,3008,0.744964
10,3008,0.471827
100,3008,0.488385
1,3009,0.0236394
2,3009,0.359562
10,3009,0.380054
100,3009,0.53281
1,3010,0.940881
2,3010,0.57088
10,3010,0.641243
100,3010,0.492105
1,3011,0.270971
2,3011,0.250899
10,3011,0.317712
100,3011,0.473564
1,3012,0.0867095
2,3012,0.141221
10,3012,0.268378
100,3012,0.499617
1,3013,0.463114
2,3013,0.321442
10,3013,0.509689
100,3013,0.40979
1,3014,0.940013
2,3014,0.669111
10,3014,0.607197
100,3014,0.500267
1,3015,0.776027
2,3015,0.412822
10,3015,0.399326
100,3015,0.497604
1,3016,0.407984
2,3016,0.38001
10,3016,0.354916
100,3016,0.553157
1,3017,0.029853
2,3017,0.0410184
10,3017,0.466084
100,3017,0.504798
1,3018,0.705236
2,3018,0.450981
10,3018,0.477985
100,3018,0.482467
1,3019,0.927502
2,3019,0.691104
10,3019,0.557012
100,3019,0.464132
1,3020,0.0416073
2,3020,0.410897
10,3020,0.399022
100,3020,0.46872
1,3021,0.441677
2,3021,0.572917
10,3021,0.579134
100,3021,0.522569
1,3022,0.958404
2,3022,0.501592
10,3022,0.344669
100,3022,0.445982
1,3023,0.350332
2,3023,0.337679
10,3023,0.452787
100,3023,0.496436
1,3024,0.31308
2,3024,0.499936
10,3024,0.454398
100,3024,0.474998
1,3025,0.920577
2,3025,0.755542
10,3025,0.625888
100,3025,0.502536
1,3026,0.912358
2,3026,0.50086
10,3026,0.550248
100,3026,0.512264
1,3027,0.741007
2,3027,0.854078
10,3027,0.649143
100,3027,0.535192
1,3028,0.793779
2,3028,0.661311
10,3028,0.467503
100,3028,0.515047
1,3029,0.702484
2,3029,0.51771
10,3029,0.512191
100,3029,0.449223
1,3030,0.155697
2,3030,0.40515
10,3030,0.446304
100,3030,0.412324
1,3031,0.127341
2,3031,0.548067
10,3031,0.440686
100,3031,0.468865
1,3032,0.935714
2,3032,0.588981
10,3032,0.584199
100,3032,0.541681
1,3033,0.0470344
2,3033,0.185295
10,3033,0.354321
100,3033,0.462629
1,3034,0.0375402
2,3034,0.128921
10,3034,0.649636
100,3034,0.442126
1,3035,0.628232
2,3035,0.590289
10,3035,0.485779
100,3035,0.484091
1,3036,0.206304
2,3036,0.588313
10,3036,0.656387
100,3036,0.512861
1,3037,0.747334
2,3037,0.787871
10,3037,0.460635
100,3037,0.488627
1,3038,0.552292
2,3038,0.726363
10,3038,0.498909
100,3038,0.497975
1,3039,0.713434
2,3039,0.570905
10,3039,0.438181
100,3039,0.486075
1,3040,0.723133
2,3040,0.507729
10,3040,0.54865
100,3040,0.517086
1,3041,0.139723
2,3041,0.365347
10,3041,0.613204
100,3041,0.489348
1,3042,0.724411
2,3042,0.573038
10,3042,0.611285
100,3042,0.481912
1,3043,0.963319
2,3043,0.556233
10,3043,0.478688
100,3043,0.548975
1,3044,0.388723
2,3044,0.670344
10,3044,0.644893
100,3044,0.498785
1,3045,0.613546
2,3045,0.77461
10,3045,0.54946
100,3045,0.513578
1,3046,0.493172
2,3046,0.547523
10,3046,0.439071
100,3046,0.4671
1,3047,0.328642
2,3047,0.645392
10,3047,0.546774
100,3047,0.446296
1,3048,0.525295
2,3048,0.305607
10,3048,0.454985
100,3048,0.513704
1,3049,0.620912
2,3049,0.496169
10,3049,0.543829
100,3049,0.49714
1,3050,0.0974333
2,3050,0.21305
10,3050,0.426358
100,3050,0.513218
1,3051,0.890309
2,3051,0.526939
10,3051,0.57223
100,3051,0.461282
1,3052,0.00953632
2,3052,0.48094
10,3052,0.421398
100,3052,0.454301
1,3053,0.186463
2,3053,0.44079
10,3053,0.389379
100,3053,0.443293
1,3054,0.960404
2,3054,0.499143
10,3054,0.565659
100,3054,0.481849
1,3055,0.11914
2,3055,0.53551
10,3055,0.506808
100,3055,0.497304
1,3056,0.907367
2,3056,0.533383
10,3056,0.625847
100,3056,0.445133
1,3057,0.917142
2,3057,0.75614
10,3057,0.479454
100,3057,0.493118
1,3058,0.0744059
2,3058,0.383265
10,3058,0.454553
100,3058,0.501872
1,3059,0.635639
2,3059,0.708463
10,3059,0.555858
100,3059,0.488251
1,3060,0.608704
2,3060,0.50123
10,3060,0.495933
100,3060,0.548248
1,3061,0.511951
2,3061,0.633429
10,3061,0.58932
100,3061,0.505911
1,3062,0.885642
2,3062,0.572452
10,3062,0.452321
100,3062,0.494853
1,3063,0.469754
2,3063,0.342518
10,3063,0.409971
100,3063,0.518921
1,3064,0.462228
2,3064,0.55567
10,3064,0.511781
100,3064,0.478578
1,3065,0.771727
2,3065,0.614045
10,3065,0.557803
100,3065,0.51957
1,3066,0.678962
2,3066,0.684959
10,3066,0.636594
100,3066,0.470435
1,3067,0.820645
2,3067,0.550394
10,3067,0.576619
100,3067,0.505412
1,3068,0.910146
2,3068,0.932433
10,3068,0.612684
100,3068,0.449324
1,3069,0.108898
2,3069,0.3962
10,3069,0.568931
100,3069,0.490991
1,3070,0.462625
2,3070,0.431896
10,3070,0.559985
100,3070,0.481729
1,3071,0.316453
2,3071,0.317457
10,3071,0.611794
100,3071,0.525513
1,3072,0.122964
2,3072,0.363422
10,3072,0.603739
100,3072,0.517354
1,3073,0.557255
2,3073,0.641571
10,3073,0.533572
100,3073,0.516453
1,3074,0.353069
2,3074,0.298874
10,3074,0.406737
100,3074,0.470703
1,3075,0.77406
2,3075,0.558351
10,3075,0.551651
100,3075,0.499094
1,3076,0.134243
2,3076,0.508363
10,3076,0.562493
100,3076,0.538586
1,3077,0.281714
2,3077,0.281934
10,3077,0.571077
100,3077,0.462013
1,3078,0.459675
2,3078,0.727641
10,3078,0.649359
100,3078,0.523575
1,3079,0.458858
2,3079,0.673648
10,3079,0.544147
100,3079,0.488495
1,3080,0.475374
2,3080,0.386437
10,3080,0.545578
100,3080,0.513385
1,3081,0.588083
2,3081,0.325813
10,3081,0.390921
100,3081,0.473894
1,3082,0.269532
2,3082,0.297724
10,3082,0.505269
100,3082,0.496203
1,3083,0.844514
2,3083,0.606481
10,3083,0.580685
100,3083,0.45892
1,3084,0.310335
2,3084,0.307927
10,3084,0.395357
100,3084,0.481948
1,3085,0.43283
2,3085,0.665114
10,3085,0.574341
100,3085,0.538877
1,3086,0.532201
2,3086,0.408069
10,3086,0.393433
100,3086,0.479474
1,3087,0.872734
2,3087,0.899192
10,3087,0.527748
100,3087,0.528826
1,3088,0.0704641
2,3088,0.305854
10,3088,0.44656
100,3088,0.489702
1,3089,0.432844
2,3089,0.38177
10,3089,0.55598
100,3089,0.494692
1,3090,0.644487
2,3090,0.458685
10,3090,0.491007
100,3090,0.534697
1,3091,0.713034
2,3091,0.749964
10,3091,0.558545
100,3091,0.530311
1,3092,0.589221
2,3092,0.567623
10,3092,0.532929
100,3092,0.452684
1,3093,0.375204
2,3093,0.55438
10,3093,0.505524
100,3093,0.520407
1,3094,0.535196
2,3094,0.532281
10,3094,0.489976
100,3094,0.488992
1,3095,0.0224962
2,3095,0.0694709
10,3095,0.284653
100,3095,0.449511
1,3096,0.736953
2,3096,0.866657
10,3096,0.493853
100,3096,0.482944
1,3097,0.226942
2,3097,0.564847
10,3097,0.409346
100,3097,0.456819
1,3098,0.0499081
2,3098,0.0759064
10,3098,0.253797
100,3098,0.470681
1,3099,0.705545
2,3099,0.53751
10,3099,0.48765
100,3099,0.576983
1,3100,0.555661
2,3100,0.494044
10,3100,0.481015
100,3100,0.463926
1,3101,0.644811
2,3101,0.405026
10,3101,0.552143
100,3101,0.516844
1,3102,0.835738
2,3102,0.582594
10,3102,0.574038
100,3102,0.494679
1,3103,0.173705
2,3103,0.159646
10,3103,0.550764
100,3103,0.528101
1,3104,0.893767
2,3104,0.690172
10,3104,0.565028
100,3104,0.525861
1,3105,0.985051
2,3105,0.983355
10,3105,0.498582
100,3105,0.475913
1,3106,0.726103
2,3106,0.773001
10,3106,0.627017
100,3106,0.487883
1,3107,0.10537
2,3107,0.323856
10,3107,0.390508
100,3107,0.543446
1,3108,0.540876
2,3108,0.576374
10,3108,0.542079
100,3108,0.461162
1,3109,0.813153
2,3109,0.431503
10,3109,0.374936
100,3109,0.512353
1,3110,0.625489
2,3110,0.777046
10,3110,0.430447
100,3110,0.434567
1,3111,0.705569
2,3111,0.357161
10,3111,0.388325
100,3111,0.479194
1,3112,0.862545
2,3112,0.586566
10,3112,0.440565
100,3112,0.509809
1,3113,0.913622
2,3113,0.911008
10,3113,0.450723
100,3113,0.467787
1,3114,0.894215
2,3114,0.815552
10,3114,0.500073
100,3114,0.481765
1,3115,0.46573
2,3115,0.582273
10,3115,0.422223
100,3115,0.477508
1,3116,0.935046
2,3116,0.89889
10,3116,0.427739
100,3116,0.554742
1,3117,0.799751
2,3117,0.419916
10,3117,0.420355
100,3117,0.517518
1,3118,0.233199
2,3118,0.381888
10,3118,0.506315
100,3118,0.434672
1,3119,0.423446
2,3119,0.374236
10,3119,0.398421
100,3119,0.466932
1,3120,0.180133
2,3120,0.367352
10,3120,0.416346
100,3120,0.467253
1,3121,0.723376
2,3121,0.599426
10,3121,0.484768
100,3121,0.510924
1,3122,0.0687224
2,3122,0.423609
10,3122,0.430904
100,3122,0.522023
1,3123,0.922241
2,3123,0.717062
10,3123,0.582989
100,3123,0.532774
1,3124,0.499809
2,3124,0.453463
10,3124,0.671267
100,3124,0.482373
1,3125,0.184651
2,3125,0.540526
10,3125,0.533072
100,3125,0.481845
1,3126,0.437199
2,3126,0.524094
10,3126,0.523531
100,3126,0.491493
1,3127,0.871338
2,3127,0.760375
10,3127,0.533483
100,3127,0.507504
1,3128,0.911089
2,3128,0.657883
10,3128,0.51616
100,3128,0.524266
1,3129,0.941806
2,3129,0.590636
10,3129,0.524185
100,3129,0.448976
1,3130,0.369937
2,3130,0.58419
10,3130,0.458478
100,3130,0.495084
1,3131,0.505419
2,3131,0.376051
10,3131,0.530594
100,3131,0.521141
1,3132,0.680767
2,3132,0.452056
10,3132,0.340094
100,3132,0.481619
1,3133,0.52092
2,3133,0.660249
10,3133,0.368477
100,3133,0.456259
1,3134,0.777908
2,3134,0.503851
10,3134,0.491266
100,3134,0.524515
1,3135,0.644397
2,3135,0.71486
10,3135,0.509783
100,3135,0.491645
1,3136,0.96018
2,3136,0.709856
10,3136,0.5042
100,3136,0.48303
1,3137,0.225679
2,3137,0.529569
10,3137,0.50941
100,3137,0.473269
1,3138,0.836508
2,3138,0.86378
10,3138,0.615292
100,3138,0.476612
1,3139,0.453176
2,3139,0.263103
10,3139,0.592921
100,3139,0.525305
1,3140,0.919978
2,3140,0.639224
10,3140,0.548302
100,3140,0.472404
1,3141,0.647148
2,3141,0.655156
10,3141,0.505178
100,3141,0.445609
1,3142,0.870329
2,3142,0.607068
10,3142,0.418471
100,3142,0.478702
1,3143,0.701421
2,3143,0.399255
10,3143,0.419934
100,3143,0.487135
1,3144,0.384884
2,3144,0.21381
10,3144,0.597566
100,3144,0.454337
1,3145,0.673533
2,3145,0.476561
10,3145,0.610347
100,3145,0.495298
1,3146,0.737918
2,3146,0.720834
10,3146,0.439875
100,3146,0.524001
1,3147,0.523322
2,3147,0.450607
10,3147,0.380441
100,3147,0.461258
1,3148,0.968462
2,3148,0.604615
10,3148,0.569132
100,3148,0.509511
1,3149,0.999948
2,3149,0.722973
10,3149,0.557499
100,3149,0.501162
1,3150,0.716549
2,3150,0.417869
10,3150,0.626377
100,3150,0.487005
1,3151,0.677357
2,3151,0.749903
10,3151,0.645395
100,3151,0.501302
1,3152,0.707886
2,3152,0.611629
10,3152,0.578761
100,3152,0.530084
1,3153,0.138179
2,3153,0.219854
10,3153,0.438867
100,3153,0.509228
1,3154,0.886984
2,3154,0.818272
10,3154,0.489286
100,3154,0.538881
1,3155,0.306063
2,3155,0.191985
10,3155,0.398723
100,3155,0.510787
1,3156,0.1987
2,3156,0.595472
10,3156,0.347476
100,3156,0.475079
1,3157,0.926453
2,3157,0.695583
10,3157,0.487982
100,3157,0.483108
1,3158,0.0182408
2,3158,0.131096
10,3158,0.460995
100,3158,0.522857
1,3159,0.195798
2,3159,0.290428
10,3159,0.468966
100,3159,0.463517
1,3160,0.229586
2,3160,0.409037
10,3160,0.408197
100,3160,0.465778
1,3161,0.539201
2,3161,0.588094
10,3161,0.461309
100,3161,0.514396
1,3162,0.952359
2,3162,0.835983
10,3162,0.651614
100,3162,0.519614
1,3163,0.536506
2,3163,0.734187
10,3163,0.560924
100,3163,0.483973
1,3164,0.91713
2,3164,0.829128
10,3164,0.512385
100,3164,0.511108
1,3165,0.996823
2,3165,0.851521
10,3165,0.51989
100,3165,0.473056
1,3166,0.489163
2,3166,0.36481
10,3166,0.505617
100,3166,0.522674
1,3167,0.181486
2,3167,0.444234
10,3167,0.58729
100,3167,0.4377
1,3168,0.340589
2,3168,0.488102
10,3168,0.436686
100,3168,0.503035
1,3169,0.175455
2,3169,0.262834
10,3169,0.510981
100,3169,0.517812
1,3170,0.771031
2,3170,0.783325
10,3170,0.558479
100,3170,0.503795
1,3171,0.407152
2,3171,0.630196
10,3171,0.500297
100,3171,0.471697
1,3172,0.676653
2,3172,0.805509
10,3172,0.689565
100,3172,0.491954
1,3173,0.316735
2,3173,0.228482
10,3173,0.549699
100,3173,0.486538
1,3174,0.167658
2,3174,0.472789
10,3174,0.493316
100,3174,0.498357
1,3175,0.172808
2,3175,0.347004
10,3175,0.423353
100,3175,0.444813
1,3176,0.834213
2,3176,0.419735
10,3176,0.51795
100,3176,0.462079
1,3177,0.037569
2,3177,0.0910315
10,3177,0.400656
100,3177,0.516653
1,3178,0.660823
2,3178,0.81162
10,3178,0.497529
100,3178,0.510754
1,3179,0.880402
2,3179,0.551524
10,3179,0.582687
100,3179,0.568133
1,3180,0.589128
2,3180,0.619636
10,3180,0.513875
100,3180,0.526834
1,3181,0.839893
2,3181,0.435811
10,3181,0.559605
100,3181,0.505505
1,3182,0.729153
2,3182,0.857029
10,3182,0.519442
100,3182,0.489788
1,3183,0.6343
2,3183,0.659204
10,3183,0.538984
100,3183,0.505368
1,3184,0.218986
2,3184,0.276189
10,3184,0.621115
100,3184,0.494243
1,3185,0.120444
2,3185,0.397549
10,3185,0.535078
100,3185,0.500769
1,3186,0.732892
2,3186,0.526663
10,3186,0.424945
100,3186,0.514054
1,3187,0.0010508
2,3187,0.100713
10,3187,0.319031
100,3187,0.51325
1,3188,0.637874
2,3188,0.774121
10,3188,0.641831
100,3188,0.532321
1,3189,0.680522
2,3189,0.467013
10,3189,0.530024
100,3189,0.48083
1,3190,0.798661
2,3190,0.780244
10,3190,0.55413
100,3190,0.497335
1,3191,0.269147
2,3191,0.378579
10,3191,0.347354
100,3191,0.48192
1,3192,0.0311426
2,3192,0.44356
10,3192,0.343209
100,3192,0.464466
1,3193,0.735754
2,3193,0.797654
10,3193,0.623456
100,3193,0.515181
1,3194,0.204231
2,3194,0.301213
10,3194,0.477936
100,3194,0.58399
1,3195,0.208795
2,3195,0.123834
10,3195,0.37786
100,3195,0.465317
1,3196,0.990171
2,3196,0.991669
10,3196,0.664103
100,3196,0.474847
1,3197,0.425867
2,3197,0.512244
10,3197,0.552086
100,3197,0.474807
1,3198,0.26328
2,3198,0.178365
10,3198,0.35479
100,3198,0.424347
1,3199,0.331679
2,3199,0.652652
10,3199,0.325477
100,3199,0.531572
1,3200,0.147131
2,3200,0.434288
10,3200,0.321671
100,3200,0.473798
1,3201,0.824445
2,3201,0.50952
10,3201,0.491969
100,3201,0.472581
1,3202,0.710167
2,3202,0.587497
10,3202,0.587244
100,3202,0.510091
1,3203,0.650726
2,3203,0.522991
10,3203,0.697796
100,3203,0.473395
1,3204,0.309758
2,3204,0.527577
10,3204,0.518018
100,3204,0.503204
1,3205,0.448699
2,3205,0.27082
10,3205,0.340141
100,3205,0.47365
1,3206,0.584692
2,3206,0.473041
10,3206,0.478618
100,3206,0.459657
1,3207,0.939874
2,3207,0.591231
10,3207,0.526711
100,3207,0.468471
1,3208,0.0961091
2,3208,0.199655
10,3208,0.44684
100,3208,0.461897
1,3209,0.269234
2,3209,0.166726
10,3209,0.396262
100,3209,0.52583
1,3210,0.616864
2,3210,0.729711
10,3210,0.489639
100,3210,0.48362
1,3211,0.493833
2,3211,0.568817
10,3211,0.600056
100,3211,0.469843
1,3212,0.0693349
2,3212,0.482237
10,3212,0.600058
100,3212,0.541041
1,3213,0.219811
2,3213,0.263707
10,3213,0.544256
100,3213,0.529994
1,3214,0.111665
2,3214,0.384139
10,3214,0.395085
100,3214,0.510084
1,3215,0.387857
2,3215,0.5789
10,3215,0.493254
100,3215,0.48631
1,3216,0.372442
2,3216,0.442284
10,3216,0.574463
100,3216,0.519528
1,3217,0.207113
2,3217,0.130755
10,3217,0.433949
100,3217,0.500463
1,3218,0.333818
2,3218,0.276519
10,3218,0.440422
100,3218,0.460074
1,3219,0.237504
2,3219,0.212975
10,3219,0.500949
100,3219,0.482814
1,3220,0.863061
2,3220,0.613632
10,3220,0.578358
100,3220,0.489364
1,3221,0.620516
2,3221,0.646031
10,3221,0.462715
100,3221,0.455396
1,3222,0.392551
2,3222,0.242245
10,3222,0.298446
100,3222,0.532927
1,3223,0.458404
2,3223,0.587525
10,3223,0.46865
100,3223,0.490831
1,3224,0.748208
2,3224,0.428643
10,3224,0.438193
100,3224,0.541065
1,3225,0.341845
2,3225,0.303498
10,3225,0.257112
100,3225,0.517183
1,3226,0.626362
2,3226,0.793552
10,3226,0.525924
100,3226,0.471682
1,3227,0.0260233
2,3227,0.400659
10,3227,0.424375
100,3227,0.528759
1,3228,0.719056
2,3228,0.649838
10,3228,0.505211
100,3228,0.529041
1,3229,0.255151
2,3229,0.51957
10,3229,0.354523
100,3229,0.482833
1,3230,0.487787
2,3230,0.301159
10,3230,0.420234
100,3230,0.47847
1,3231,0.735433
2,3231,0.488753
10,3231,0.510284
100,3231,0.522317
1,3232,0.585693
2,3232,0.301543
10,3232,0.562085
100,3232,0.466992
1,3233,0.256466
2,3233,0.439747
10,3233,0.584799
100,3233,0.484366
1,3234,0.928164
2,3234,0.675909
10,3234,0.576006
100,3234,0.509906
1,3235,0.961072
2,3235,0.883092
10,3235,0.614328
100,3235,0.544925
1,3236,0.411898
2,3236,0.601525
10,3236,0.529563
100,3236,0.463296
1,3237,0.763576
2,3237,0.745258
10,3237,0.451899
100,3237,0.529203
1,3238,0.282397
2,3238,0.550404
10,3238,0.541763
100,3238,0.48248
1,3239,0.916514
2,3239,0.866509
10,3239,0.601884
100,3239,0.538101
1,3240,0.149895
2,3240,0.392636
10,3240,0.473104
100,3240,0.506399
1,3241,0.725783
2,3241,0.459702
10,3241,0.615527
100,3241,0.500558
1,3242,0.653725
2,3242,0.460656
10,3242,0.476561
100,3242,0.567944
1,3243,0.41423
2,3243,0.530028
10,3243,0.547397
100,3243,0.481851
1,3244,0.775127
2,3244,0.574453
10,3244,0.509518
100,3244,0.51021
1,3245,0.133673
2,3245,0.255687
10,3245,0.572781
100,3245,0.437825
1,3246,0.798487
2,3246,0.527717
10,3246,0.506629
100,3246,0.548707
1,3247,0.125361
2,3247,0.329501
10,3247,0.466021
100,3247,0.48506
1,3248,0.921019
2,3248,0.534918
10,3248,0.413615
100,3248,0.509487
1,3249,0.0288779
2,3249,0.26147
10,3249,0.439782
100,3249,0.496975
1,3250,0.510884
2,3250,0.639327
10,3250,0.58201
100,3250,0.443224
1,3251,0.339475
2,3251,0.642253
10,3251,0.44526
100,3251,0.485878
1,3252,0.0137423
2,3252,0.0819776
10,3252,0.424834
100,3252,0.475227
1,3253,0.0138457
2,3253,0.3676
10,3253,0.333325
100,3253,0.480939
1,3254,0.507749
2,3254,0.631553
10,3254,0.733204
100,3254,0.511386
1,3255,0.224338
2,3255,0.323716
10,3255,0.576608
100,3255,0.462117
1,3256,0.906982
2,3256,0.875227
10,3256,0.553892
100,3256,0.490062
1,3257,0.261603
2,3257,0.533559
10,3257,0.552515
100,3257,0.510006
1,3258,0.813312
2,3258,0.470427
10,3258,0.627806
100,3258,0.52991
1,3259,0.58568
2,3259,0.764079
10,3259,0.68719
100,3259,0.491637
1,3260,0.016703
2,3260,0.357546
10,3260,0.589422
100,3260,0.533644
1,3261,0.0255217
2,3261,0.0943984
10,3261,0.460406
100,3261,0.502206
1,3262,0.643962
2,3262,0.433587
10,3262,0.627146
100,3262,0.497733
1,3263,0.126956
2,3263,0.444921
10,3263,0.571402
100,3263,0.502741
1,3264,0.955912
2,3264,0.686744
10,3264,0.504613
100,3264,0.49804
1,3265,0.649084
2,3265,0.567385
10,3265,0.565647
100,3265,0.513709
1,3266,0.793016
2,3266,0.791923
10,3266,0.642931
100,3266,0.531399
1,3267,0.209117
2,3267,0.495853
10,3267,0.622552
100,3267,0.524559
1,3268,0.669428
2,3268,0.667198
10,3268,0.563852
100,3268,0.53312
1,3269,0.0756498
2,3269,0.458637
10,3269,0.504115
100,3269,0.489207
1,3270,0.515486
2,3270,0.49121
10,3270,0.493888
100,3270,0.50045
1,3271,0.110372
2,3271,0.251162
10,3271,0.464502
100,3271,0.467447
1,3272,0.0686448
2,3272,0.181494
10,3272,0.529362
100,3272,0.491948
1,3273,0.85822
2,3273,0.569769
10,3273,0.720565
100,3273,0.612313
1,3274,0.91284
2,3274,0.833754
10,3274,0.562399
100,3274,0.492819
1,3275,0.785956
2,3275,0.806449
10,3275,0.483305
100,3275,0.46337
1,3276,0.166297
2,3276,0.122067
10,3276,0.467847
100,3276,0.506172
1,3277,0.669202
2,3277,0.804527
10,3277,0.650262
100,3277,0.475945
1,3278,0.81777
2,3278,0.660031
10,3278,0.451146
100,3278,0.47022
1,3279,0.127893
2,3279,0.0752695
10,3279,0.458849
100,3279,0.536297
1,3280,0.711227
2,3280,0.822843
10,3280,0.557127
100,3280,0.491418
1,3281,0.310179
2,3281,0.475437
10,3281,0.600626
100,3281,0.50272
1,3282,0.17896
2,3282,0.530326
10,3282,0.439751
100,3282,0.513536
1,3283,0.724763
2,3283,0.845774
10,3283,0.596498
100,3283,0.51259
1,3284,0.323148
2,3284,0.490879
10,3284,0.492785
100,3284,0.462674
1,3285,0.221672
2,3285,0.610435
10,3285,0.632872
100,3285,0.495344
1,3286,0.945846
2,3286,0.906376
10,3286,0.641416
100,3286,0.538211
1,3287,0.12147
2,3287,0.33735
10,3287,0.35873
100,3287,0.511397
1,3288,0.127414
2,3288,0.138001
10,3288,0.394803
100,3288,0.48969
1,3289,0.492907
2,3289,0.25952
10,3289,0.443652
100,3289,0.467001
1,3290,0.453388
2,3290,0.333011
10,3290,0.459563
100,3290,0.509644
1,3291,0.579003
2,3291,0.757262
10,3291,0.496777
100,3291,0.505037
1,3292,0.889781
2,3292,0.512451
10,3292,0.514202
100,3292,0.49236
1,3293,0.371577
2,3293,0.301382
10,3293,0.646692
100,3293,0.481747
1,3294,0.306831
2,3294,0.619792
10,3294,0.444475
100,3294,0.508575
1,3295,0.334205
2,3295,0.357292
10,3295,0.48227
100,3295,0.459399
1,3296,0.651175
2,3296,0.53052
10,3296,0.439687
100,3296,0.526116
1,3297,0.273617
2,3297,0.250054
10,3297,0.454436
100,3297,0.504898
1,3298,0.766471
2,3298,0.522652
10,3298,0.549937
100,3298,0.496475
1,3299,0.359537
2,3299,0.490379
10,3299,0.338877
100,3299,0.494325
1,3300,0.862455
2,3300,0.708195
10,3300,0.504286
100,3300,0.48732
1,3301,0.292957
2,3301,0.561545
10,3301,0.459685
100,3301,0.50342
1,3302,0.632426
2,3302,0.425539
10,3302,0.489877
100,3302,0.480944
1,3303,0.622845
2,3303,0.667264
10,3303,0.473941
100,3303,0.514003
1,3304,0.0191835
2,3304,0.0927948
10,3304,0.491986
100,3304,0.478653
1,3305,0.211297
2,3305,0.440483
10,3305,0.517237
100,3305,0.486324
1,3306,0.629392
2,3306,0.522056
10,3306,0.395007
100,3306,0.521092
1,3307,0.847124
2,3307,0.613123
10,3307,0.610127
100,3307,0.477361
1,3308,0.796388
2,3308,0.694615
10,3308,0.544381
100,3308,0.514505
1,3309,0.00787129
2,3309,0.146755
10,3309,0.52553
100,3309,0.49505
1,3310,0.291419
2,3310,0.4971
10,3310,0.469461
100,3310,0.512937
1,3311,0.770285
2,3311,0.824215
10,3311,0.617056
100,3311,0.448453
1,3312,0.683328
2,3312,0.418564
10,3312,0.667309
100,3312,0.496368
1,3313,0.869209
2,3313,0.802151
10,3313,0.60828
100,3313,0.533863
1,3314,0.346668
2,3314,0.208501
10,3314,0.447438
100,3314,0.474792
1,3315,0.904921
2,3315,0.624519
10,3315,0.742949
100,3315,0.526851
