N,extraction,value
1,3034,0.228069
2,3034,0.120371
10,3034,-0.293707
100,3034,1.63653
1,3035,-0.692062
2,3035,-13.9521
10,3035,-2.91301
100,3035,0.0358762
1,3036,2.16218
2,3036,1.03341
10,3036,1.84037
100,3036,-4.73491
1,3037,-0.990133
2,3037,-0.104224
10,3037,-0.574266
100,3037,-23.3809
1,3038,-0.0642978
2,3038,-0.324628
10,3038,0.656885
100,3038,-0.96627
1,3039,-3.45884
2,3039,-2.20022
10,3039,-3.15034
100,3039,-0.556527
1,3040,-1.12553
2,3040,-0.718682
10,3040,-1.00604
100,3040,-3.00476
1,3041,-0.0521056
2,3041,0.446267
10,3041,-0.581292
100,3041,-6.4856
1,3042,-1.60891
2,3042,-0.404843
10,3042,0.730806
100,3042,-121.197
1,3043,-0.131258
2,3043,-0.404255
10,3043,-0.0527362
100,3043,0.938277
1,3044,1.78212
2,3044,1.1991
10,3044,0.0146693
100,3044,7.04969
1,3045,-0.129981
2,3045,0.189059
10,3045,0.423793
100,3045,0.174994
1,3046,1.90039
2,3046,-1.20273
10,3046,-2.58348
100,3046,-0.995525
1,3047,-0.515174
2,3047,-0.786225
10,3047,-0.149398
100,3047,1.92558
1,3048,-6.45858
2,3048,-3.43644
10,3048,-0.948299
100,3048,0.815071
1,3049,-0.480006
2,3049,-0.2953
10,3049,1.71946
100,3049,16.1843
1,3050,-6.48249
2,3050,-3.46225
10,3050,-1.26279
100,3050,-0.115926
1,3051,11.8645
2,3051,5.95429
10,3051,4.70591
100,3051,1.27027
1,3052,-1.44392
2,3052,-2.24138
10,3052,-0.829504
100,3052,0.318551
1,3053,1.18945
2,3053,-0.553748
10,3053,-1.9608
100,3053,-1.33521
1,3054,-37.5458
2,3054,-19.6529
10,3054,-3.33055
100,3054,6.45762
1,3055,-1.14399
2,3055,-1.46021
10,3055,1.19018
100,3055,0.170799
1,3056,-3.76309
2,3056,-2.30814
10,3056,-0.485197
100,3056,0.0658962
1,3057,-0.36292
2,3057,2.55828
10,3057,1.3406
100,3057,-3.47984
1,3058,-0.370333
2,3058,-0.908935
10,3058,-0.0988025
100,3058,-0.589901
1,3059,0.318976
2,3059,0.127633
10,3059,1.97911
100,3059,1.74746
1,3060,-6.49068
2,3060,-0.140873
10,3060,2.52729
100,3060,0.39039
1,3061,-3.43798
2,3061,-1.74514
10,3061,-0.534539
100,3061,-0.314983
1,3062,0.207743
2,3062,-0.0505257
10,3062,-0.1075
100,3062,-0.165767
1,3063,0.181334
2,3063,-0.609916
10,3063,2.11688
100,3063,-3.78614
1,3064,-0.105255
2,3064,-1.344
10,3064,0.257222
100,3064,-7.298
1,3065,0.544932
2,3065,-2.39646
10,3065,-0.181995
100,3065,2.11848
1,3066,-0.25265
2,3066,-0.0642935
10,3066,-1.00669
100,3066,-1.15557
1,3067,-0.075886
2,3067,-0.83888
10,3067,-3.00154
100,3067,-1.06905
1,3068,1.26806
2,3068,0.677206
10,3068,1.3739
100,3068,2.54563
1,3069,3.41816
2,3069,1.93189
10,3069,-0.834281
100,3069,1.39991
1,3070,0.362947
2,3070,-0.607306
10,3070,2.37245
100,3070,1.44295
1,3071,-12.4221
2,3071,-6.05521
10,3071,-1.03894
100,3071,0.418621
1,3072,-4.72794
2,3072,11.904
10,3072,3.29924
100,3072,-1.60471
1,3073,-0.526702
2,3073,-0.718545
10,3073,-2.14042
100,3073,0.811252
1,3074,-0.525106
2,3074,-0.589246
10,3074,0.356131
100,3074,-1.14307
1,3075,-3.82187
2,3075,-1.69907
10,3075,0.0325928
100,3075,2.04154
1,3076,40.4857
2,3076,19.4858
10,3076,4.51626
100,3076,0.0582837
1,3077,-0.654333
2,3077,-4.18844
10,3077,-1.38326
100,3077,-0.800427
1,3078,0.612291
2,3078,0.149045
10,3078,0.835853
100,3078,0.00366839
1,3079,-2.35951
2,3079,-0.961083
10,3079,-0.435716
100,3079,0.670104
1,3080,-0.268335
2,3080,11.5801
10,3080,2.35705
100,3080,-7.89972
1,3081,0.571592
2,3081,0.308213
10,3081,0.375082
100,3081,0.273866
1,3082,-0.938311
2,3082,1.60815
10,3082,0.0618881
100,3082,1.543
1,3083,-1.80508
2,3083,-0.0138949
10,3083,-0.563272
100,3083,28.6461
1,3084,-0.383183
2,3084,-0.679954
10,3084,-0.668086
100,3084,-0.303464
1,3085,2.88423
2,3085,1.67344
10,3085,0.345809
100,3085,0.823397
1,3086,0.546078
2,3086,0.19634
10,3086,-0.193405
100,3086,-2.29586
1,3087,-3.21066
2,3087,-1.558
10,3087,-0.201097
100,3087,1.17084
1,3088,0.543598
2,3088,-0.664441
10,3088,-2.99374
100,3088,-0.506751
1,3089,1.4407
2,3089,0.0381817
10,3089,-3.90612
100,3089,0.15573
1,3090,-2.99018
2,3090,-2.174
10,3090,-0.884347
100,3090,-0.696782
1,3091,0.586242
2,3091,0.755995
10,3091,13.5288
100,3091,1.65169
1,3092,1.04959
2,3092,7.70486
10,3092,-1.24478
100,3092,0.289325
1,3093,0.598592
2,3093,0.85039
10,3093,-3.16611
100,3093,0.436371
1,3094,1.17007
2,3094,-0.893705
10,3094,0.354265
100,3094,0.216829
1,3095,1.8312
2,3095,0.776889
10,3095,2.90431
100,3095,0.330984
1,3096,-0.0708356
2,3096,-0.147692
10,3096,0.709611
100,3096,0.720437
1,3097,2.32917
2,3097,-0.398556
10,3097,-2.05656
100,3097,-1.39139
1,3098,0.296404
2,3098,-0.099848
10,3098,3.05153
100,3098,0.117484
1,3099,0.748382
2,3099,-0.834625
10,3099,0.0247031
100,3099,-2.17449
1,3100,4.08575
2,3100,1.97867
10,3100,0.859455
100,3100,-1.40154
1,3101,-5.52131
2,3101,-4.12821
10,3101,-0.57169
100,3101,53.6901
1,3102,-0.0601424
2,3102,-0.0656488
10,3102,-0.29445
100,3102,-0.128505
1,3103,2.6753
2,3103,0.788605
10,3103,0.381019
100,3103,0.274998
1,3104,-7.82852
2,3104,-3.81538
10,3104,-0.222404
100,3104,0.056571
1,3105,1.4391
2,3105,0.34133
10,3105,-0.75389
100,3105,-1.13993
1,3106,-1.80722
2,3106,0.52027
10,3106,-9.37941
100,3106,0.458069
1,3107,-0.154753
2,3107,0.0726244
10,3107,0.059522
100,3107,0.346889
1,3108,0.472271
2,3108,0.383939
10,3108,-5.22206
100,3108,-3.53678
1,3109,1.17076
2,3109,0.837324
10,3109,0.887766
100,3109,-0.392967
1,3110,-0.255574
2,3110,4.59468
10,3110,-0.945932
100,3110,-0.605356
1,3111,-0.689337
2,3111,0.0557961
10,3111,1.0231
100,3111,-5.4551
1,3112,4.70259
2,3112,0.0954512
10,3112,0.0423672
100,3112,-2.09775
1,3113,-0.510611
2,3113,-1.42796
10,3113,1.40368
100,3113,0.881836
1,3114,2.99411
2,3114,1.62246
10,3114,-0.947829
100,3114,-0.219478
1,3115,-2.71805
2,3115,-1.40068
10,3115,0.692531
100,3115,0.34259
1,3116,0.175519
2,3116,57.2238
10,3116,11.9326
100,3116,0.24967
1,3117,1.43009
2,3117,0.82773
10,3117,-9.4749
100,3117,0.783006
1,3118,-0.475128
2,3118,-1.03121
10,3118,0.0349137
100,3118,-0.232082
1,3119,0.598157
2,3119,-0.11289
10,3119,5.88655
100,3119,0.486214
1,3120,-3.12405
2,3120,-2.43332
10,3120,-0.0153899
100,3120,1.41682
1,3121,7.77169
2,3121,2.76355
10,3121,0.954671
100,3121,0.80667
1,3122,-0.0646756
2,3122,-0.282816
10,3122,0.327943
100,3122,-0.469361
1,3123,1.95439
2,3123,1.55924
10,3123,-0.115631
100,3123,-0.41657
1,3124,-2.11556
2,3124,3.68391
10,3124,0.497346
100,3124,-0.192837
1,3125,-0.625618
2,3125,-0.876591
10,3125,-1.19399
100,3125,6.84786
1,3126,-2.49258
2,3126,-0.0443492
10,3126,-0.268827
100,3126,0.661094
1,3127,10.4231
2,3127,-45.857
10,3127,-10.1004
100,3127,-0.149994
1,3128,1.15569
2,3128,0.944743
10,3128,17.8877
100,3128,1.1478
1,3129,1.03738
2,3129,5.60837
10,3129,2.69739
100,3129,1.87412
1,3130,-2.68184
2,3130,-1.76467
10,3130,-1.52817
100,3130,-0.380121
1,3131,0.82819
2,3131,-0.924654
10,3131,-2.56656
100,3131,-0.0717567
1,3132,0.437884
2,3132,0.046297
10,3132,0.146364
100,3132,-5.74647
1,3133,0.420025
2,3133,-1.73946
10,3133,1.20414
100,3133,1.86903
1,3134,0.0965282
2,3134,1.61487
10,3134,2.91459
100,3134,2.61526
1,3135,0.185821
2,3135,0.147402
10,3135,-0.128043
100,3135,0.167517
1,3136,-0.241789
2,3136,-1.66017
10,3136,-0.133537
100,3136,-3.87029
1,3137,-0.130413
2,3137,-0.301021
10,3137,0.445833
100,3137,0.179924
1,3138,-0.0868232
2,3138,-0.0907646
10,3138,-0.630585
100,3138,5.29188
1,3139,0.377184
2,3139,0.467362
10,3139,1.13937
100,3139,0.554026
1,3140,8.63146
2,3140,4.721
10,3140,2.77983
100,3140,-9.22452
1,3141,-3.46031
2,3141,-1.56421
10,3141,0.733848
100,3141,1.40905
1,3142,-0.535757
2,3142,-1.37148
10,3142,0.152445
100,3142,0.343854
1,3143,-3.18117
2,3143,-5.0444
10,3143,-0.643608
100,3143,2.43244
1,3144,0.681665
2,3144,-0.0330697
10,3144,-1.4762
100,3144,-1.85857
1,3145,-0.61955
2,3145,-4.93052
10,3145,-0.169911
100,3145,-0.577689
1,3146,0.439832
2,3146,-3.05741
10,3146,-1.98101
100,3146,-1.19168
1,3147,-1.42813
2,3147,-2.79185
10,3147,-0.116147
100,3147,-1.88911
1,3148,0.773697
2,3148,1.3748
10,3148,1.26319
100,3148,0.00675581
1,3149,-3.60231
2,3149,-2.29024
10,3149,-5.23787
100,3149,-0.0508425
1,3150,-1.48002
2,3150,-0.877176
10,3150,-2.08785
100,3150,-0.0735207
1,3151,-0.0537452
2,3151,-0.911603
10,3151,-0.562837
100,3151,-0.417714
1,3152,-0.658509
2,3152,-0.0310504
10,3152,-0.826942
100,3152,0.320842
1,3153,-3.93109
2,3153,-1.68787
10,3153,-1.11701
100,3153,26.2773
1,3154,-35.6602
2,3154,-20.5186
10,3154,-4.21822
100,3154,-0.403797
1,3155,1.67039
2,3155,0.732043
10,3155,0.0831245
100,3155,-0.13949
1,3156,-16.7514
2,3156,-9.53289
10,3156,-1.85708
100,3156,-1.13863
1,3157,4.77077
2,3157,2.22301
10,3157,0.122458
100,3157,2.22037
1,3158,0.0210167
2,3158,-0.0205305
10,3158,2.08054
100,3158,-5.46511
1,3159,1.29929
2,3159,2.35363
10,3159,1.10775
100,3159,0.238825
1,3160,-3.65927
2,3160,31.8643
10,3160,6.06213
100,3160,0.741491
1,3161,2.24867
2,3161,1.75945
10,3161,0.375565
100,3161,-0.102879
1,3162,-0.731935
2,3162,-0.496402
10,3162,-0.286441
100,3162,0.724627
1,3163,0.0982942
2,3163,-0.705912
10,3163,0.224967
100,3163,0.521143
1,3164,0.167635
2,3164,-0.442685
10,3164,1.89136
100,3164,8.93965
1,3165,1.70797
2,3165,0.366481
10,3165,0.415386
100,3165,-0.0488998
1,3166,-0.0558785
2,3166,1.72124
10,3166,-78.5185
100,3166,-7.16651
1,3167,-1.2805
2,3167,-0.416673
10,3167,-0.219945
100,3167,0.967383
1,3168,1.1394
2,3168,0.334196
10,3168,-0.529213
100,3168,-0.249817
1,3169,-1.62861
2,3169,-0.226155
10,3169,0.824865
100,3169,-3.14749
1,3170,-0.280091
2,3170,0.876305
10,3170,0.55523
100,3170,-0.820159
1,3171,3.11429
2,3171,-0.615785
10,3171,-3.559
100,3171,-0.470794
1,3172,-0.246568
2,3172,-0.987382
10,3172,1.34937
100,3172,-0.670392
1,3173,1.31394
2,3173,1.40358
10,3173,0.426478
100,3173,0.0952909
1,3174,23.7626
2,3174,9.43153
10,3174,2.23622
100,3174,1.28969
1,3175,19.3084
2,3175,13.4539
10,3175,3.8327
100,3175,1.02828
1,3176,-5.19536
2,3176,-3.88598
10,3176,-0.00208814
100,3176,-0.147024
1,3177,1.2109
2,3177,1.07749
10,3177,0.893151
100,3177,0.56875
1,3178,-0.269349
2,3178,0.751048
10,3178,-61.0664
100,3178,-5.73446
1,3179,-5.56143
2,3179,-4.88968
10,3179,-0.776538
100,3179,5.33328
1,3180,-2.3285
2,3180,-2.48461
10,3180,1.73991
100,3180,-0.789036
1,3181,0.287309
2,3181,0.80087
10,3181,-2.13017
100,3181,1.39941
1,3182,0.0404389
2,3182,-18.9843
10,3182,-4.62412
100,3182,1.0138
1,3183,-0.553296
2,3183,0.109616
10,3183,0.552724
100,3183,20.4646
1,3184,-0.00178803
2,3184,0.788927
10,3184,1.19047
100,3184,-0.67764
1,3185,0.639391
2,3185,0.302474
10,3185,-5.07754
100,3185,-0.265463
1,3186,-0.113232
2,3186,-0.0280971
10,3186,0.624932
100,3186,-0.578996
1,3187,0.238433
2,3187,-0.137821
10,3187,0.0759272
100,3187,0.737594
1,3188,-0.0125952
2,3188,-0.0638957
10,3188,-0.866987
100,3188,-0.343717
1,3189,0.645839
2,3189,0.441782
10,3189,-1.58051
100,3189,-2.91019
1,3190,-2.67905
2,3190,-1.39362
10,3190,-0.199295
100,3190,0.386229
1,3191,-0.206373
2,3191,0.936253
10,3191,-0.0944997
100,3191,-0.918027
1,3192,-0.234921
2,3192,-1.06546
10,3192,0.448804
100,3192,0.960305
1,3193,-8.27781
2,3193,-4.21111
10,3193,-1.48448
100,3193,0.488898
1,3194,0.94371
2,3194,0.774811
10,3194,-0.102103
100,3194,0.763294
1,3195,-0.233172
2,3195,-0.992953
10,3195,-0.233012
100,3195,0.103169
1,3196,0.364975
2,3196,0.529997
10,3196,0.322755
100,3196,47.6526
1,3197,-1.73907
2,3197,-2.01787
10,3197,-1.23862
100,3197,-0.326607
1,3198,-0.553507
2,3198,0.212391
10,3198,-1.23557
100,3198,-3.49765
1,3199,-0.758145
2,3199,-0.452411
10,3199,-5.6061
100,3199,-4.34546
1,3200,3.54995
2,3200,3.04579
10,3200,-1.55564
100,3200,6.63824
1,3201,-2.74644
2,3201,-1.14491
10,3201,0.490795
100,3201,-0.0828458
1,3202,-0.337642
2,3202,0.0545214
10,3202,-0.404731
100,3202,-0.0737105
1,3203,3.8872
2,3203,2.86232
10,3203,2.88527
100,3203,0.834261
1,3204,1.08777
2,3204,0.244844
10,3204,-5.93206
100,3204,-1.21746
1,3205,0.726736
2,3205,5.87031
10,3205,1.99636
100,3205,-1.19503
1,3206,-1.6483
2,3206,-0.4895
10,3206,-1.31287
100,3206,-1.16139
1,3207,0.925198
2,3207,0.572184
10,3207,-2.67366
100,3207,-0.66796
1,3208,0.713823
2,3208,0.924873
10,3208,-2.01303
100,3208,-4.73827
1,3209,-1.42005
2,3209,-0.650562
10,3209,1.13516
100,3209,-0.504144
1,3210,-0.0492675
2,3210,-0.606941
10,3210,0.448608
100,3210,-0.560965
1,3211,0.428755
2,3211,0.540431
10,3211,0.591416
100,3211,0.171843
1,3212,-0.403948
2,3212,0.974355
10,3212,0.854192
100,3212,1.73881
1,3213,-0.159723
2,3213,-2.12281
10,3213,-0.103192
100,3213,6.46482
1,3214,12.2202
2,3214,6.25596
10,3214,1.22402
100,3214,-0.263404
1,3215,-0.588914
2,3215,-0.865917
10,3215,3.31633
100,3215,-0.573632
1,3216,-2.36996
2,3216,-1.11736
10,3216,-0.301095
100,3216,0.621958
1,3217,0.19086
2,3217,-1.41863
10,3217,1.5888
100,3217,-0.295387
1,3218,3.05107
2,3218,1.91148
10,3218,0.804879
100,3218,1.11777
1,3219,-0.555628
2,3219,1.77214
10,3219,0.929692
100,3219,-1.13639
1,3220,7.16344
2,3220,4.06521
10,3220,-2.09323
100,3220,0.171944
1,3221,-14.1189
2,3221,-6.17371
10,3221,-3.91987
100,3221,0.861084
1,3222,-0.30123
2,3222,-1.08274
10,3222,-0.7209
100,3222,1.29136
1,3223,-0.669387
2,3223,-0.581398
10,3223,1.27903
100,3223,-0.338063
1,3224,-3.35194
2,3224,-0.969787
10,3224,0.70362
100,3224,0.441763
1,3225,-0.374515
2,3225,0.065799
10,3225,3.66716
100,3225,-1.17465
1,3226,-0.662204
2,3226,0.0660531
10,3226,0.230107
100,3226,1.7945
1,3227,14.8806
2,3227,7.70417
10,3227,18.3112
100,3227,-0.696057
1,3228,-27.6034
2,3228,-14.4014
10,3228,-4.2584
100,3228,0.188853
1,3229,-0.302219
2,3229,13.1516
10,3229,2.294
100,3229,-0.20805
1,3230,-0.374851
2,3230,-0.302027
10,3230,-3.12295
100,3230,1.71682
1,3231,0.116246
2,3231,0.411486
10,3231,1.35566
100,3231,-1.24501
1,3232,9.02655
2,3232,13.5584
10,3232,18.7997
100,3232,-0.641819
1,3233,0.737853
2,3233,1.14218
10,3233,218.805
100,3233,22.5427
1,3234,-2.59503
2,3234,-2.10448
10,3234,0.0164873
100,3234,-2.42492
1,3235,0.197797
2,3235,0.664337
10,3235,1.19709
100,3235,-19.5227
1,3236,-34.794
2,3236,-17.6155
10,3236,-3.19172
100,3236,0.803057
1,3237,3.32752
2,3237,1.74684
10,3237,0.951185
100,3237,-0.0436744
1,3238,-34.1708
2,3238,-16.664
10,3238,-1.12263
100,3238,0.303169
1,3239,-0.288723
2,3239,0.437132
10,3239,2.95437
100,3239,0.31566
1,3240,0.113299
2,3240,-0.389383
10,3240,0.31615
100,3240,1.17577
1,3241,-0.613467
2,3241,-0.31327
10,3241,-0.062096
100,3241,0.616867
1,3242,-0.504565
2,3242,-0.664184
10,3242,-0.82964
100,3242,-0.218947
1,3243,-2.46315
2,3243,0.299812
10,3243,-0.193139
100,3243,-0.16953
1,3244,-0.722506
2,3244,9.8378
10,3244,1.65873
100,3244,0.468741
1,3245,-3.68856
2,3245,-1.26823
10,3245,-1.13493
100,3245,-0.355955
1,3246,-0.00674001
2,3246,0.112591
10,3246,-1.4818
100,3246,0.256682
1,3247,1.67679
2,3247,1.59717
10,3247,-0.174567
100,3247,-1.08586
1,3248,6.72142
2,3248,3.43855
10,3248,1.25222
100,3248,-0.405958
1,3249,1.31276
2,3249,1.20647
10,3249,0.532146
100,3249,-0.0698459
1,3250,0.507869
2,3250,0.0763514
10,3250,0.477211
100,3250,0.90733
1,3251,0.518285
2,3251,0.00516672
10,3251,-1.85062
100,3251,-1.20293
1,3252,-4.90101
2,3252,-2.40063
10,3252,8.66836
100,3252,-10.9365
1,3253,0.683997
2,3253,-2.78834
10,3253,-0.561636
100,3253,29.1059
1,3254,-2.27678
2,3254,-0.862485
10,3254,-1.85535
100,3254,0.397163
1,3255,-2.66852
2,3255,-1.00035
10,3255,-0.0567261
100,3255,10.1692
1,3256,0.540713
2,3256,0.0145345
10,3256,-6.80272
100,3256,-0.310352
1,3257,-0.694563
2,3257,0.521284
10,3257,0.95289
100,3257,2.06767
1,3258,-1.64658
2,3258,27.5734
10,3258,7.4178
100,3258,4.90014
1,3259,-8.35873
2,3259,-8.10963
10,3259,-1.8404
100,3259,0.448416
1,3260,-1.07099
2,3260,-2.50641
10,3260,-0.13753
100,3260,3.23168
1,3261,0.359728
2,3261,1.50706
10,3261,-2.58049
100,3261,-0.536298
1,3262,-1.48743
2,3262,-0.214033
10,3262,0.0576771
100,3262,-0.69355
1,3263,6.75272
2,3263,4.31043
10,3263,1.31898
100,3263,-0.643328
1,3264,-0.619154
2,3264,0.24481
10,3264,0.131447
100,3264,2.61901
1,3265,0.575122
2,3265,6.77921
10,3265,1.58032
100,3265,-0.625736
1,3266,0.162622
2,3266,0.30359
10,3266,-1.43993
100,3266,-0.572345
1,3267,-859.146
2,3267,-429.673
10,3267,-85.359
100,3267,-8.09059
1,3268,-0.105628
2,3268,-0.594373
10,3268,-1.32602
100,3268,-0.698305
1,3269,1.30139
2,3269,1.38889
10,3269,-0.301784
100,3269,-0.368712
1,3270,2.52623
2,3270,1.55335
10,3270,-0.815463
100,3270,-0.0370967
1,3271,-0.571609
2,3271,-0.777731
10,3271,-0.422433
100,3271,-1.96479
1,3272,1.31076
2,3272,0.507026
10,3272,1.43324
100,3272,0.271138
1,3273,-1.31884
2,3273,-0.71048
10,3273,-0.849349
100,3273,-2.04536
1,3274,1.5058
2,3274,1.70671
10,3274,0.826975
100,3274,0.643201
1,3275,-10.312
2,3275,-5.16069
10,3275,-0.697712
100,3275,0.00664404
1,3276,-12.8612
2,3276,-8.02868
10,3276,-1.07406
100,3276,-13.5554
1,3277,-1.46302
2,3277,-1.0249
10,3277,1.93448
100,3277,1.01693
1,3278,-0.771029
2,3278,-1.38178
10,3278,-4.49158
100,3278,-0.213136
1,3279,-0.0418781
2,3279,-0.295106
10,3279,0.102385
100,3279,-0.416427
1,3280,-23.1994
2,3280,-11.8925
10,3280,-0.399293
100,3280,-1.80495
1,3281,0.922888
2,3281,0.504846
10,3281,1.64509
100,3281,9.5988
1,3282,-0.583017
2,3282,-1.74798
10,3282,-1.71333
100,3282,-0.388998
1,3283,-0.59824
2,3283,-0.136797
10,3283,-0.886845
100,3283,-1.10834
1,3284,1.11583
2,3284,-0.324788
10,3284,0.324793
100,3284,-0.0221592
1,3285,0.755393
2,3285,1.45379
10,3285,-1.46977
100,3285,-0.30367
1,3286,-0.65619
2,3286,0.783482
10,3286,-2.3291
100,3286,0.0680034
1,3287,1.51227
2,3287,2.87768
10,3287,0.979398
100,3287,2.65524
1,3288,15.8593
2,3288,15.3057
10,3288,3.29302
100,3288,0.806637
1,3289,-0.0661876
2,3289,-0.529799
10,3289,4.75919
100,3289,-4.34352
1,3290,1.04834
2,3290,1.02938
10,3290,2.8501
100,3290,3.67355
1,3291,0.928167
2,3291,0.446613
10,3291,1.07922
100,3291,3.04356
1,3292,-5.13982
2,3292,-2.92882
10,3292,-0.348
100,3292,-0.482694
1,3293,-2.65935
2,3293,-1.04842
10,3293,0.988661
100,3293,-1.99475
1,3294,0.303961
2,3294,-0.158958
10,3294,-0.403479
100,3294,18.5132
1,3295,1.76673
2,3295,-0.0180462
10,3295,0.0150249
100,3295,-0.427868
1,3296,0.573696
2,3296,-1.03406
10,3296,1.17834
100,3296,-1.60493
1,3297,-305.706
2,3297,-152.775
10,3297,-32.0606
100,3297,-4.14758
1,3298,7.24956
2,3298,6.03364
10,3298,-1.73883
100,3298,-3.90703
1,3299,0.670842
2,3299,-0.32299
10,3299,0.399669
100,3299,4.32797
1,3300,0.842353
2,3300,0.704083
10,3300,5.58854
100,3300,4.71896
1,3301,-26.8612
2,3301,-12.8211
10,3301,-0.217684
100,3301,0.673869
1,3302,-0.148175
2,3302,0.615204
10,3302,-5.90949
100,3302,-0.605116
1,3303,-2.43746
2,3303,-1.27499
10,3303,-0.918656
100,3303,27.9401
1,3304,9.00636
2,3304,5.06405
10,3304,0.833265
100,3304,4.15542
1,3305,-1.83115
2,3305,-2.7098
10,3305,-1.41263
100,3305,-0.247515
1,3306,6.11257
2,3306,3.13466
10,3306,1.9629
100,3306,-0.989161
1,3307,-2.37438
2,3307,-5.88544
10,3307,33.3898
100,3307,2.83683
1,3308,7.36971
2,3308,3.9086
10,3308,1.0168
100,3308,1.80156
1,3309,0.989479
2,3309,10.1219
10,3309,2.35131
100,3309,0.206872
1,3310,1.83265
2,3310,0.531628
10,3310,7.1984
100,3310,2.02153
1,3311,-1.07702
2,3311,-0.599696
10,3311,-0.891984
100,3311,-2.98907
1,3312,0.422059
2,3312,-0.680686
10,3312,0.419752
100,3312,-2.05933
1,3313,-9.74723
2,3313,-5.48761
10,3313,0.249936
100,3313,-0.204461
1,3314,1.87904
2,3314,0.111539
10,3314,-2.26497
100,3314,-1.88297
1,3315,-0.122031
2,3315,-0.180908
10,3315,447.954
100,3315,39.278
1,3316,-0.756328
2,3316,0.163409
10,3316,0.267071
100,3316,-0.553414
1,3317,-0.444999
2,3317,0.131973
10,3317,-0.379205
100,3317,-0.608993
1,3318,-0.908682
2,3318,-0.547715
10,3318,-0.323015
100,3318,1.69255
1,3319,0.575876
2,3319,2.26468
10,3319,6425.97
100,3319,642.423
1,3320,-1.40423
2,3320,-0.428558
10,3320,-0.421075
100,3320,0.339985
1,3321,2.16001
2,3321,3.16953
10,3321,-0.155737
100,3321,-1.27006
1,3322,1.23552
2,3322,-57.2607
10,3322,-10.9916
100,3322,3.57638
1,3323,-0.01912
2,3323,3.04585
10,3323,4.1818
100,3323,0.918397
1,3324,0.0820893
2,3324,0.417916
10,3324,-1.41739
100,3324,-0.128965
1,3325,0.12603
2,3325,2.83556
10,3325,0.0463839
100,3325,0.257643
1,3326,0.886182
2,3326,0.418662
10,3326,-0.0361059
100,3326,0.567398
1,3327,1.06542
2,3327,0.882735
10,3327,2.78097
100,3327,-2.40974
1,3328,6.33145
2,3328,3.51144
10,3328,0.92442
100,3328,1.54978
1,3329,24.1636
2,3329,12.6076
10,3329,2.96747
100,3329,0.771301
1,3330,2.32682
2,3330,1.8263
10,3330,0.409635
100,3330,-1.891
1,3331,-0.469985
2,3331,-0.835072
10,3331,-1.75956
100,3331,-6.00974
1,3332,0.496787
2,3332,-0.66027
10,3332,3.57549
100,3332,0.829149
1,3333,0.0257208
2,3333,-0.395657
10,3333,-0.204996
100,3333,-2.04886
1,3334,0.623598
2,3334,-0.466834
10,3334,-0.519638
100,3334,0.791891
1,3335,0.604998
2,3335,0.557486
10,3335,8.59368
100,3335,0.657095
1,3336,1.70864
2,3336,1.2357
10,3336,1.71804
100,3336,0.773353
1,3337,1.23014
2,3337,1.1727
10,3337,13.5884
100,3337,1.25155
1,3338,-2.6445
2,3338,-0.642396
10,3338,5.46502
100,3338,0.0973877
1,3339,-0.106417
2,3339,0.915345
10,3339,0.185946
100,3339,-0.443117
1,3340,1.26362
2,3340,1.33572
10,3340,0.206399
100,3340,14.9133
1,3341,-18.8132
2,3341,-8.9309
10,3341,-3.62999
100,3341,5.56955
1,3342,3.75306
2,3342,2.40139
10,3342,-5.95731
100,3342,-0.342388
1,3343,-0.732723
2,3343,-0.180141
10,3343,-0.967562
100,3343,1.59987
1,3344,-0.351762
2,3344,-1.75838
10,3344,4.0012
100,3344,-0.0739713
1,3345,0.321738
2,3345,0.07393
10,3345,-0.714821
100,3345,-0.554998
1,3346,-0.448521
2,3346,0.133335
10,3346,1.56059
100,3346,-0.447366
1,3347,-0.234943
2,3347,-0.353099
10,3347,-0.054422
100,3347,13.1872
1,3348,-1.92137
2,3348,-1.52899
10,3348,-1.28008
100,3348,2.24365
1,3349,-0.975767
2,3349,0.0527859
10,3349,-7.06804
100,3349,-1.08145
1,3350,0.227709
2,3350,1.01501
10,3350,-0.674912
100,3350,-2.02756
1,3351,-1.31788
2,3351,-1.01402
10,3351,-0.435293
100,3351,0.0019712
1,3352,0.871986
2,3352,-0.610324
10,3352,5.10129
100,3352,2.18499
1,3353,0.710093
2,3353,0.633407
10,3353,0.720365
100,3353,-18.0841
1,3354,-0.99418
2,3354,-0.423902
10,3354,2.14833
100,3354,-1.15514
1,3355,-321.676
2,3355,-161.835
10,3355,-32.7889
100,3355,-3.25963
1,3356,8.65466
2,3356,5.68636
10,3356,10.0995
100,3356,0.826483
1,3357,1.26468
2,3357,-0.536222
10,3357,3.0898
100,3357,-0.388438
1,3358,-36.5064
2,3358,-18.4331
10,3358,-3.2276
100,3358,0.0455897
1,3359,0.260858
2,3359,-0.310188
10,3359,0.231748
100,3359,0.456517
1,3360,-0.26919
2,3360,2.65734
10,3360,2.99967
100,3360,-3.42659
1,3361,-1.52723
2,3361,-0.596908
10,3361,0.762397
100,3361,-0.225906
1,3362,-2.66134
2,3362,-0.954345
10,3362,-0.616946
100,3362,0.664435
1,3363,-9.71022
2,3363,-5.00894
10,3363,18.611
100,3363,2.14578
1,3364,-0.366439
2,3364,-8.68957
10,3364,1.17849
100,3364,-15.8432
1,3365,0.005176
